Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
get-caller-file,2.0.5,false,Previously pedigree reviewed,2,ISC UNKNOWN,ISC,Needs Review,get-caller-file,get-caller-file,,https://github.com/stefanpenner/get-caller-file,Copyright 2018 Stefan Penner
get-stream,4.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,get-stream,get-stream,,https://github.com/sindresorhus/get-stream,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
get-value,2.0.6,false,Previously pedigree reviewed,2,MIT,MIT,Approved,get-value,get-value,,https://github.com/jonschlinkert/get-value,Copyright (c) 2014-2016- Jon Schlinkert.
getpass,0.1.7,false,Previously pedigree reviewed,2,MIT,MIT,Approved,getpass,getpass,,https://github.com/arekinath/node-getpass,Copyright Joyent- Inc. All rights reserved.
github-from-package,0.0.0,true,New package and not exempt,,MIT,MIT,Approved,github-from-package,github-from-package,,https://github.com/substack/github-from-package,
glob,7.1.3,false,Exempt - Version closely related to 7.1.4,2,ISC,ISC,Approved,fsevents/node_modules/glob,glob,,https://github.com/isaacs/node-glob,Copyright (c) Isaac Z. Schlueter and Contributors
glob-base,0.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,glob-base,glob-base,,https://github.com/jonschlinkert/glob-base,Copyright (c) 2015- Jon Schlinkert.
glob-parent,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,dustjs-linkedin/node_modules/glob-parent,glob-parent,,https://github.com/es128/glob-parent,Copyright (c) 2015 Elan Shanker
glob-parent,3.1.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,glob-parent,glob-parent,,https://github.com/es128/glob-parent,Copyright (c) 2015 Elan Shanker
global-modules,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,resolve-dir/node_modules/global-modules,global-modules,,https://github.com/jonschlinkert/global-modules,Copyright (c) 2015-2017- Jon Schlinkert.
global-modules,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,global-modules,global-modules,,https://github.com/jonschlinkert/global-modules,Copyright (c) 2015-present- Jon Schlinkert.
global-prefix,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,global-prefix,global-prefix,,https://github.com/jonschlinkert/global-prefix,Copyright (c) 2015-2017- Jon Schlinkert.
global-prefix,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,global-modules/node_modules/global-prefix,global-prefix,,https://github.com/jonschlinkert/global-prefix,Copyright (c) 2015-present- Jon Schlinkert.
globby,6.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,globby,globby,,https://github.com/sindresorhus/globby,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
handle-thing,2.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,handle-thing,handle-thing,,https://github.com/spdy-http2/handle-thing,Copyright Fedor Indutny- 2015.
har-schema,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,har-schema,har-schema,,https://github.com/ahmadnassri/har-schema,Copyright (c) 2015- Ahmad Nassri
har-validator,5.1.3,false,Exempt - Version closely related to 5.1.0,2,MIT,MIT,Approved,har-validator,har-validator,,https://github.com/ahmadnassri/node-har-validator,Copyright (c) 2018 Ahmad Nassri <ahmad@ahmadnassri.com>
has,1.0.3,false,Exempt - Version closely related to 1.0.1,2,MIT,MIT,Approved,has,has,,https://github.com/tarruda/has,Copyright (c) 2013 Thiago de Arruda
has-flag,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-flag,has-flag,,https://github.com/sindresorhus/has-flag,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
has-symbols,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-symbols,has-symbols,,https://github.com/ljharb/has-symbols,Copyright (c) 2016 Jordan Harband
has-unicode,2.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/has-unicode,has-unicode,,https://github.com/iarna/has-unicode,Copyright (c) 2014- Rebecca Turner
has-value,0.3.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,unset-value/node_modules/has-value,has-value,,https://github.com/jonschlinkert/has-value,Copyright (c) 2014-2016- Jon Schlinkert.
has-value,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-value,has-value,,https://github.com/jonschlinkert/has-value,Copyright (c) 2014-2017- Jon Schlinkert
has-values,0.1.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,unset-value/node_modules/has-values,has-values,,https://github.com/jonschlinkert/has-values,Copyright (c) 2014-2016- Jon Schlinkert.
has-values,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-values,has-values,,https://github.com/jonschlinkert/has-values,Copyright (c) 2014-2017- Jon Schlinkert
hash-base,3.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,hash-base,hash-base,,https://github.com/crypto-browserify/hash-base,Copyright (c) 2016 Kirill Fomichev
hash.js,1.1.7,false,Exempt - Version closely related to 1.1.5,2,Apache-2.0 MIT,MIT,Approved,hash.js,hash.js,,https://github.com/indutny/hash.js,
hmac-drbg,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,hmac-drbg,hmac-drbg,,https://github.com/indutny/hmac-drbg,Copyright Fedor Indutny- 2017.
homedir-polyfill,1.0.3,false,Exempt - Version closely related to 1.0.1,2,MIT,MIT,Approved,homedir-polyfill,homedir-polyfill,,https://github.com/doowb/homedir-polyfill,Copyright (c) 2016 Brian Woodward
hpack.js,2.1.6,false,Previously pedigree reviewed,2,MIT,MIT,Approved,hpack.js,hpack.js,,https://github.com/indutny/hpack.js,Copyright Fedor Indutny- 2015.
html-entities,1.2.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,html-entities,html-entities,,https://github.com/mdevils/node-html-entities,Copyright (c) 2013 Dulin Marat
http-deceiver,1.2.7,false,Previously pedigree reviewed,2,MIT,MIT,Approved,http-deceiver,http-deceiver,,https://github.com/indutny/http-deceiver,Copyright Fedor Indutny- 2015.
http-errors,1.6.3,false,Exempt - Version closely related to 1.6.1,2,MIT,MIT,Approved,express/node_modules/http-errors,http-errors,,https://github.com/jshttp/http-errors,Copyright (c) 2014 Jonathan Ong me@jongleberry.com
http-errors,1.7.2,false,Previously pedigree reviewed,2,ISC MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/http-errors,http-errors,,,Copyright (c) 2014 Jonathan Ong me@jongleberry.com
http-parser-js,0.4.10,false,Exempt - Version closely related to 0.4.9,2,KEYWORD MIT UNKNOWN,MIT,Needs Review,http-parser-js,http-parser-js,,https://github.com/creationix/http-parser-js,Copyright (c) 2015 Tim Caswell (https://github.com/creationix) and other
http-proxy-middleware,0.19.1,false,Exempt - Version closely related to 0.19.0,2,MIT,MIT,Approved,webpack-dev-server/node_modules/http-proxy-middleware,http-proxy-middleware,,https://github.com/chimurai/http-proxy-middleware,Copyright (c) 2015 Steven Chim
http-signature,1.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,http-signature,http-signature,,https://github.com/joyent/node-http-signature/,Copyright Joyent- Inc. All rights reserved.
https-browserify,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,https-browserify,https-browserify,,https://github.com/substack/https-browserify,Copyright (c) James Halliday
iconv-lite,0.4.23,false,Exempt - Version closely related to 0.4.13,2,MIT,MIT,Approved,express/node_modules/iconv-lite,iconv-lite,,https://github.com/ashtuchkin/iconv-lite,Copyright (c) 2011 Alexander Shtuchkin
iconv-lite,0.4.24,false,Exempt - Version closely related to 0.4.13,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/iconv-lite,iconv-lite,,https://github.com/ashtuchkin/iconv-lite,Copyright (c) 2011 Alexander Shtuchkin
icss-utils,4.1.1,false,Previously pedigree reviewed,2,ISC UNKNOWN,ISC,Needs Review,icss-utils,icss-utils,,https://github.com/css-modules/icss-utils,Copyright 2018 Glen Maddern
ieee754,1.1.13,false,Exempt - Version closely related to 1.1.8,2,BSD-3-Clause,BSD-3-Clause,Approved,ieee754,ieee754,,https://github.com/feross/ieee754,Copyright 2008 Fair Oaks Labs- Inc.
iferr,0.1.5,false,Previously pedigree reviewed,2,MIT,MIT,Approved,iferr,iferr,,https://github.com/shesek/iferr,Copyright (c) 2014 Nadav Ivgi
ignore-loader,0.1.2,false,Previously pedigree reviewed,2,MIT,,Approved,ignore-loader,ignore-loader,,https://github.com/cherrry/ignore-loader,Copyright (c) 2016 Cherry Ng
ignore-walk,3.0.1,false,Exempt - Version closely related to 3.0.0,2,ISC,ISC,Approved,fsevents/node_modules/ignore-walk,ignore-walk,,https://github.com/isaacs/ignore-walk,Copyright (c) Isaac Z. Schlueter and Contributors
import-local,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local,import-local,,https://github.com/sindresorhus/import-local,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
imurmurhash,0.1.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,imurmurhash,imurmurhash,,https://github.com/jensyt/imurmurhash-js,Copyright (c) 2013 Gary Court- Jens Taylor
indexes-of,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,indexes-of,indexes-of,,https://github.com/dominictarr/indexes-of,Copyright (c) 2013 Dominic Tarr
inflight,1.0.6,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/inflight,inflight,,https://github.com/isaacs/inflight,Copyright (c) Isaac Z. Schlueter
inherits,2.0.1,false,Exempt - Version closely related to 2.0.3,2,ISC,ISC,Approved,assert/node_modules/inherits,inherits,,https://github.com/isaacs/inherits,Copyright (c) Isaac Z. Schlueter
inherits,2.0.3,false,Previously pedigree reviewed,2,ISC,ISC,Approved,@kui-shell/proxy/app/node_modules/inherits,inherits,,,Copyright (c) Isaac Z. Schlueter
inherits,2.0.4,false,Exempt - Version closely related to 2.0.3,2,ISC,ISC,Approved,inherits,inherits,,https://github.com/isaacs/inherits,Copyright (c) Isaac Z. Schlueter
ini,1.3.5,false,Exempt - Version closely related to 1.3.4,2,ISC,ISC,Approved,fsevents/node_modules/ini,ini,,https://github.com/isaacs/ini,Copyright (c) Isaac Z. Schlueter and Contributors
internal-ip,4.3.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,internal-ip,internal-ip,,https://github.com/sindresorhus/internal-ip,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
interpret,1.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,interpret,interpret,,https://github.com/gulpjs/interpret,Copyright (c) 2014-2018 Tyler Kellen <tyler@sleekcode.net>- Blaine Bublitz <blaine.bublitz@gmail.com>- and Eric Schoffstall <yo@contra.io>
invalid main,unknown,true,New package and not exempt,,,,No license information available,resolve/test/resolver/invalid_main,invalid main,,,
invariant,2.2.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,invariant,invariant,,https://github.com/zertosh/invariant,Copyright (c) 2013-present- Facebook- Inc.
invert-kv,1.0.0,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,invert-kv,invert-kv,,https://github.com/sindresorhus/invert-kv,
invert-kv,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack-cli/node_modules/invert-kv,invert-kv,,https://github.com/sindresorhus/invert-kv,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
ip,1.1.5,false,Exempt - Version closely related to 1.1.4,2,MIT,MIT,Approved,ip,ip,,https://github.com/indutny/node-ip,Copyright Fedor Indutny- 2012.
ip-regex,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,ip-regex,ip-regex,,https://github.com/sindresorhus/ip-regex,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
ipaddr.js,1.9.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/ipaddr.js,ipaddr.js,,,Copyright (C) 2011-2017 whitequark <whitequark@whitequark.org>
is-accessor-descriptor,0.1.6,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-accessor-descriptor,is-accessor-descriptor,,https://github.com/jonschlinkert/is-accessor-descriptor,Copyright (c) 2015- Jon Schlinkert.
is-accessor-descriptor,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,base/node_modules/is-accessor-descriptor,is-accessor-descriptor,,https://github.com/jonschlinkert/is-accessor-descriptor,Copyright (c) 2015-2017- Jon Schlinkert.
is-binary-path,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-binary-path,is-binary-path,,https://github.com/sindresorhus/is-binary-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-buffer,1.1.6,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/is-buffer,is-buffer,,https://github.com/feross/is-buffer,Copyright (c) Feross Aboukhadijeh
is-callable,1.1.4,false,Exempt - Version closely related to 1.1.3,2,MIT,MIT,Approved,is-callable,is-callable,,https://github.com/ljharb/is-callable,Copyright (c) 2015 Jordan Harband
is-data-descriptor,0.1.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-data-descriptor,is-data-descriptor,,https://github.com/jonschlinkert/is-data-descriptor,Copyright (c) 2015- Jon Schlinkert.
is-data-descriptor,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,base/node_modules/is-data-descriptor,is-data-descriptor,,https://github.com/jonschlinkert/is-data-descriptor,Copyright (c) 2015-2017- Jon Schlinkert.
is-date-object,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-date-object,is-date-object,,https://github.com/ljharb/is-date-object,Copyright (c) 2015 Jordan Harband
is-descriptor,0.1.6,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-descriptor,is-descriptor,,https://github.com/jonschlinkert/is-descriptor,Copyright (c) 2015-2017- Jon Schlinkert.
is-descriptor,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,base/node_modules/is-descriptor,is-descriptor,,https://github.com/jonschlinkert/is-descriptor,Copyright (c) 2015-2017- Jon Schlinkert.
is-dotfile,1.0.3,false,Exempt - Version closely related to 1.0.2,2,MIT,MIT,Approved,is-dotfile,is-dotfile,,https://github.com/jonschlinkert/is-dotfile,Copyright (c) 2015-2017- Jon Schlinkert
is-equal-shallow,0.1.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-equal-shallow,is-equal-shallow,,https://github.com/jonschlinkert/is-equal-shallow,Copyright (c) 2015- Jon Schlinkert.
is-extendable,0.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-extendable,is-extendable,,https://github.com/jonschlinkert/is-extendable,Copyright (c) 2015- Jon Schlinkert.
is-extendable,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,extend-shallow/node_modules/is-extendable,is-extendable,,https://github.com/jonschlinkert/is-extendable,Copyright (c) 2015-2017- Jon Schlinkert.
is-extglob,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/is-extglob,is-extglob,,https://github.com/jonschlinkert/is-extglob,Copyright (c) 2014-2015- Jon Schlinkert.
is-extglob,2.1.1,false,Exempt - Version closely related to 2.1.0,2,MIT,MIT,Approved,is-extglob,is-extglob,,https://github.com/jonschlinkert/is-extglob,Copyright (c) 2014-2016- Jon Schlinkert
is-fullwidth-code-point,1.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,fsevents/node_modules/is-fullwidth-code-point,is-fullwidth-code-point,,https://github.com/sindresorhus/is-fullwidth-code-point,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-fullwidth-code-point,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack-cli/node_modules/is-fullwidth-code-point,is-fullwidth-code-point,,https://github.com/sindresorhus/is-fullwidth-code-point,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-glob,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/is-glob,is-glob,,https://github.com/jonschlinkert/is-glob,Copyright (c) 2014-2015- Jon Schlinkert.
is-glob,3.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,glob-parent/node_modules/is-glob,is-glob,,https://github.com/jonschlinkert/is-glob,Copyright (c) 2014-2016- Jon Schlinkert.
is-glob,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,is-glob,is-glob,,https://github.com/micromatch/is-glob,Copyright (c) 2014-2017- Jon Schlinkert.
is-number,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,expand-range/node_modules/is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2015- Jon Schlinkert.
is-number,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2016- Jon Schlinkert
is-number,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,randomatic/node_modules/is-number,is-number,,https://github.com/jonschlinkert/is-number,Copyright (c) 2014-2017- Jon Schlinkert.
is-path-cwd,2.2.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,is-path-cwd,is-path-cwd,,https://github.com/sindresorhus/is-path-cwd,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-path-in-cwd,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-path-in-cwd,is-path-in-cwd,,https://github.com/sindresorhus/is-path-in-cwd,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-path-inside,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-path-inside,is-path-inside,,https://github.com/sindresorhus/is-path-inside,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-plain-object,2.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-plain-object,is-plain-object,,https://github.com/jonschlinkert/is-plain-object,Copyright (c) 2014-2017- Jon Schlinkert.
is-posix-bracket,0.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-posix-bracket,is-posix-bracket,,https://github.com/jonschlinkert/is-posix-bracket,Copyright (c) 2015-2016- Jon Schlinkert.
is-primitive,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-primitive,is-primitive,,https://github.com/jonschlinkert/is-primitive,Copyright (c) 2014-2015- Jon Schlinkert.
is-regex,1.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-regex,is-regex,,https://github.com/ljharb/is-regex,Copyright (c) 2014 Jordan Harband
is-stream,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-stream,is-stream,,https://github.com/sindresorhus/is-stream,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
is-symbol,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-symbol,is-symbol,,https://github.com/ljharb/is-symbol,Copyright (c) 2015 Jordan Harband
is-typedarray,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-typedarray,is-typedarray,,https://github.com/hughsk/is-typedarray,
is-windows,1.0.2,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,is-windows,is-windows,,https://github.com/jonschlinkert/is-windows,Copyright (c) 2015-2018- Jon Schlinkert.
is-wsl,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-wsl,is-wsl,,https://github.com/sindresorhus/is-wsl,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
isarray,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/isarray,isarray,,https://github.com/juliangruber/isarray,Copyright (c) 2013 Julian Gruber &lt;julian@juliangruber.com&gt;
isexe,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,isexe,isexe,,https://github.com/isaacs/isexe,Copyright (c) Isaac Z. Schlueter and Contributors
isobject,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,expand-range/node_modules/isobject,isobject,,https://github.com/jonschlinkert/isobject,Copyright (c) 2014-2016- Jon Schlinkert.
isobject,3.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,isobject,isobject,,https://github.com/jonschlinkert/isobject,Copyright (c) 2014-2017- Jon Schlinkert.
isstream,0.1.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,isstream,isstream,,https://github.com/rvagg/isstream,Copyright (c) 2015 Rod Vagg
jmespath,0.15.0,false,Previously pedigree reviewed,2,Apache-2.0 NAIST,,Approved,jmespath,jmespath,,https://github.com/jmespath/jmespath.js,Copyright 2014 James Saryerwinnie
js-tokens,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,js-tokens,js-tokens,,https://github.com/lydell/js-tokens,Copyright (c) 2014- 2015- 2016- 2017- 2018 Simon Lydell
js-yaml,3.13.1,false,Exempt - Version closely related to 3.13.0,2,MIT,MIT,Approved,js-yaml,js-yaml,,https://github.com/nodeca/js-yaml,Copyright (C) 2011-2015 by Vitaly Puzrin
jsbn,0.1.1,false,Exempt - Version closely related to 0.1.0,2,KEYWORD MIT Other-Approved UNKNOWN,MIT,Needs Review,jsbn,jsbn,,https://github.com/andyperlitch/jsbn,* Copyright (c) 2003-2005  Tom Wu  * All Rights Reserved.
json-parse-better-errors,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,json-parse-better-errors,json-parse-better-errors,,https://github.com/zkat/json-parse-better-errors,Copyright 2017 Kat Marchán
json-schema,0.2.3,false,Previously pedigree reviewed,2,,,No license information available,json-schema,json-schema,,https://github.com/kriszyp/json-schema,
json-schema-traverse,0.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,json-schema-traverse,json-schema-traverse,,https://github.com/epoberezkin/json-schema-traverse,Copyright (c) 2017 Evgeny Poberezkin
json-stringify-safe,5.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,json-stringify-safe,json-stringify-safe,,https://github.com/isaacs/json-stringify-safe,Copyright (c) Isaac Z. Schlueter and Contributors
json3,3.3.3,true,New version and not exempt,,MIT UNKNOWN,MIT,Needs Review,json3,json3,,https://bestiejs.github.io/json3,Copyright (c) 2012-2015 Kit Cambridge.
json5,0.5.1,false,Exempt - Version closely related to 0.5.0,2,MIT X11,MIT,Approved,svg-inline-loader/node_modules/json5,json5,,http://json5.org/,Copyright (c) 2012-2016 Aseem Kishore- and [others](https://github.com/aseemk/json5/contributors).
json5,1.0.1,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,json5,json5,,http://json5.org/,Copyright (c) 2012-2018 Aseem Kishore- and [others].
jsonfile,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,jsonfile,jsonfile,,https://github.com/jprichardson/node-jsonfile,Copyright (c) 2012-2015- JP Richardson <jprichardson@gmail.com>
jsprim,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,jsprim,jsprim,,https://github.com/joyent/node-jsprim,Copyright (c) 2012- Joyent- Inc. All rights reserved.
killable,1.0.1,false,Exempt - Version closely related to 1.0.0,2,ISC,ISC,Approved,killable,killable,,https://github.com/marten-de-vries/killable,Copyright 2014 Marten de Vries
kind-of,3.2.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,dustjs-linkedin/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert
kind-of,4.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,has-values/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert
kind-of,5.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,is-descriptor/node_modules/kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert.
kind-of,6.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,kind-of,kind-of,,https://github.com/jonschlinkert/kind-of,Copyright (c) 2014-2017- Jon Schlinkert.
lcid,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,lcid,lcid,,https://github.com/sindresorhus/lcid,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
lcid,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack-cli/node_modules/lcid,lcid,,https://github.com/sindresorhus/lcid,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
loader-runner,2.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loader-runner,loader-runner,,https://github.com/webpack/loader-runner,Copyright (c) Tobias Koppers @sokra
loader-utils,0.2.17,false,Exempt - Version closely related to 0.2.16,2,MIT,MIT,Approved,svg-inline-loader/node_modules/loader-utils,loader-utils,,https://github.com/webpack/loader-utils,Copyright (c) 2012 - 2015 Tobias Koppers
loader-utils,1.2.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loader-utils,loader-utils,,https://github.com/webpack/loader-utils,Copyright JS Foundation and other contributors
locate-path,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/locate-path,locate-path,,https://github.com/sindresorhus/locate-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
locate-path,5.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,locate-path,locate-path,,https://github.com/sindresorhus/locate-path,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
lodash,4.17.15,false,Exempt - Version closely related to 4.17.11,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash,lodash,,https://lodash.com/,Copyright OpenJS Foundation and other contributors <https://openjsf.org/>
lodash.debounce,4.0.8,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.debounce,lodash.debounce,,https://lodash.com/,Copyright jQuery Foundation and other contributors <https://jquery.org/>
lodash.isequal,4.5.0,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.isequal,lodash.isequal,,https://lodash.com/,Copyright JS Foundation and other contributors <https://js.foundation/>
lodash.omit,4.5.0,false,Previously pedigree reviewed,2,CC0-1.0 KEYWORD MIT UNKNOWN,MIT,Needs Review,lodash.omit,lodash.omit,,https://lodash.com/,Copyright jQuery Foundation and other contributors <https://jquery.org/>
loose-envify,1.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,loose-envify,loose-envify,,https://github.com/zertosh/loose-envify,Copyright (c) 2015 Andres Suarez <zertosh@gmail.com>
lru-cache,5.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,lru-cache,lru-cache,,https://github.com/isaacs/node-lru-cache,Copyright (c) Isaac Z. Schlueter and Contributors
make-dir,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack/node_modules/make-dir,make-dir,,https://github.com/sindresorhus/make-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
make-dir,3.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,make-dir,make-dir,,https://github.com/sindresorhus/make-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
mamacro,0.0.3,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,mamacro,mamacro,,,
